,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
1699,Sudeste,ES,,32,,,,2023-03-03,9,4018650.0,1323318,580,15041,0,,,
1700,Sudeste,ES,,32,,,,2023-03-04,9,4018650.0,1323595,277,15041,0,,,
1701,Sudeste,ES,,32,,,,2023-03-05,10,4018650.0,1323595,0,15041,0,,,
1702,Sudeste,ES,,32,,,,2023-03-06,10,4018650.0,1323595,0,15041,0,,,
1703,Sudeste,ES,,32,,,,2023-03-07,10,4018650.0,1323595,0,15041,0,,,
1704,Sudeste,ES,,32,,,,2023-03-08,10,4018650.0,1323595,0,15041,0,,,
1705,Sudeste,ES,,32,,,,2023-03-09,10,4018650.0,1323595,0,15041,0,,,
1706,Sudeste,ES,,32,,,,2023-03-10,10,4018650.0,1323595,0,15041,0,,,
1707,Sudeste,ES,,32,,,,2023-03-11,10,4018650.0,1324306,711,15044,3,,,
1708,Sudeste,ES,,32,,,,2023-03-12,11,4018650.0,1324306,0,15044,0,,,
1709,Sudeste,ES,,32,,,,2023-03-13,11,4018650.0,1324306,0,15044,0,,,
1710,Sudeste,ES,,32,,,,2023-03-14,11,4018650.0,1324306,0,15044,0,,,
1711,Sudeste,ES,,32,,,,2023-03-15,11,4018650.0,1324306,0,15044,0,,,
1712,Sudeste,ES,,32,,,,2023-03-16,11,4018650.0,1324306,0,15044,0,,,
1713,Sudeste,ES,,32,,,,2023-03-17,11,4018650.0,1324306,0,15044,0,,,
1714,Sudeste,ES,,32,,,,2023-03-18,11,4018650.0,1325522,1216,15047,3,,,
1715,Sudeste,ES,,32,,,,2023-03-19,12,4018650.0,1325522,0,15047,0,,,
1716,Sudeste,ES,,32,,,,2023-03-20,12,4018650.0,1325522,0,15047,0,,,
1717,Sudeste,ES,,32,,,,2023-03-21,12,4018650.0,1325522,0,15047,0,,,
1718,Sudeste,ES,,32,,,,2023-03-22,12,4018650.0,1325522,0,15047,0,,,
1719,Sudeste,ES,,32,,,,2023-03-23,12,4018650.0,1325522,0,15047,0,,,
1720,Sudeste,ES,,32,,,,2023-03-24,12,4018650.0,1325522,0,15047,0,,,
1721,Sudeste,ES,,32,,,,2023-03-25,12,4018650.0,1325522,0,15047,0,,,
1722,Sudeste,ES,,32,,,,2023-03-26,13,4018650.0,1325522,0,15047,0,,,
1723,Sudeste,ES,,32,,,,2023-03-27,13,4018650.0,1325522,0,15047,0,,,
1724,Sudeste,ES,,32,,,,2023-03-28,13,4018650.0,1325522,0,15047,0,,,
1725,Sudeste,ES,,32,,,,2023-03-29,13,4018650.0,1325522,0,15047,0,,,
1726,Sudeste,ES,,32,,,,2023-03-30,13,4018650.0,1325522,0,15047,0,,,
1727,Sudeste,ES,,32,,,,2023-03-31,13,4018650.0,1325522,0,15047,0,,,
1728,Sudeste,ES,,32,,,,2023-04-01,13,4018650.0,1328431,2909,15055,8,,,
1729,Sudeste,RJ,,33,,,,2023-01-01,1,17264943.0,2701378,0,76508,0,,,
1730,Sudeste,RJ,,33,,,,2023-01-02,1,17264943.0,2702176,798,76513,5,,,
1731,Sudeste,RJ,,33,,,,2023-01-03,1,17264943.0,2702876,700,76526,13,,,
1732,Sudeste,RJ,,33,,,,2023-01-04,1,17264943.0,2705998,3122,76534,8,,,
1733,Sudeste,RJ,,33,,,,2023-01-05,1,17264943.0,2706528,530,76539,5,,,
1734,Sudeste,RJ,,33,,,,2023-01-06,1,17264943.0,2709073,2545,76545,6,,,
1735,Sudeste,RJ,,33,,,,2023-01-07,1,17264943.0,2709073,0,76545,0,,,
1736,Sudeste,RJ,,33,,,,2023-01-08,2,17264943.0,2709073,0,76545,0,,,
1737,Sudeste,RJ,,33,,,,2023-01-09,2,17264943.0,2709712,639,76553,8,,,
1738,Sudeste,RJ,,33,,,,2023-01-10,2,17264943.0,2712254,2542,76562,9,,,
1739,Sudeste,RJ,,33,,,,2023-01-11,2,17264943.0,2713302,1048,76566,4,,,
1740,Sudeste,RJ,,33,,,,2023-01-12,2,17264943.0,2714491,1189,76597,31,,,
1741,Sudeste,RJ,,33,,,,2023-01-13,2,17264943.0,2715649,1158,76605,8,,,
1742,Sudeste,RJ,,33,,,,2023-01-14,2,17264943.0,2715649,0,76605,0,,,
1743,Sudeste,RJ,,33,,,,2023-01-15,3,17264943.0,2715649,0,76605,0,,,
1744,Sudeste,RJ,,33,,,,2023-01-16,3,17264943.0,2717193,1544,76615,10,,,
1745,Sudeste,RJ,,33,,,,2023-01-17,3,17264943.0,2718341,1148,76622,7,,,
1746,Sudeste,RJ,,33,,,,2023-01-18,3,17264943.0,2718700,359,76631,9,,,
1747,Sudeste,RJ,,33,,,,2023-01-19,3,17264943.0,2719059,359,76636,5,,,
1748,Sudeste,RJ,,33,,,,2023-01-20,3,17264943.0,2719059,0,76636,0,,,
1749,Sudeste,RJ,,33,,,,2023-01-21,3,17264943.0,2719059,0,76636,0,,,
1750,Sudeste,RJ,,33,,,,2023-01-22,4,17264943.0,2719059,0,76636,0,,,
1751,Sudeste,RJ,,33,,,,2023-01-23,4,17264943.0,2722927,3868,76646,10,,,
1752,Sudeste,RJ,,33,,,,2023-01-24,4,17264943.0,2723296,369,76652,6,,,
1753,Sudeste,RJ,,33,,,,2023-01-25,4,17264943.0,2725044,1748,76657,5,,,
1754,Sudeste,RJ,,33,,,,2023-01-26,4,17264943.0,2726134,1090,76658,1,,,
1755,Sudeste,RJ,,33,,,,2023-01-27,4,17264943.0,2727033,899,76664,6,,,
1756,Sudeste,RJ,,33,,,,2023-01-28,4,17264943.0,2727033,0,76664,0,,,
1757,Sudeste,RJ,,33,,,,2023-01-29,5,17264943.0,2727033,0,76664,0,,,
1758,Sudeste,RJ,,33,,,,2023-01-30,5,17264943.0,2728100,1067,76677,13,,,
1759,Sudeste,RJ,,33,,,,2023-01-31,5,17264943.0,2728919,819,76679,2,,,
1760,Sudeste,RJ,,33,,,,2023-02-01,5,17264943.0,2729686,767,76682,3,,,
1761,Sudeste,RJ,,33,,,,2023-02-02,5,17264943.0,2730501,815,76683,1,,,
1762,Sudeste,RJ,,33,,,,2023-02-03,5,17264943.0,2731244,743,76692,9,,,
1763,Sudeste,RJ,,33,,,,2023-02-04,5,17264943.0,2731244,0,76692,0,,,
1764,Sudeste,RJ,,33,,,,2023-02-05,6,17264943.0,2731244,0,76692,0,,,
1765,Sudeste,RJ,,33,,,,2023-02-06,6,17264943.0,2732126,882,76700,8,,,
1766,Sudeste,RJ,,33,,,,2023-02-07,6,17264943.0,2733232,1106,76709,9,,,
1767,Sudeste,RJ,,33,,,,2023-02-08,6,17264943.0,2733452,220,76714,5,,,
1768,Sudeste,RJ,,33,,,,2023-02-09,6,17264943.0,2733797,345,76725,11,,,
1769,Sudeste,RJ,,33,,,,2023-02-10,6,17264943.0,2735284,1487,76725,0,,,
1770,Sudeste,RJ,,33,,,,2023-02-11,6,17264943.0,2735284,0,76725,0,,,
1771,Sudeste,RJ,,33,,,,2023-02-12,7,17264943.0,2735284,0,76725,0,,,
1772,Sudeste,RJ,,33,,,,2023-02-13,7,17264943.0,2736123,839,76737,12,,,
1773,Sudeste,RJ,,33,,,,2023-02-14,7,17264943.0,2738010,1887,76765,28,,,
1774,Sudeste,RJ,,33,,,,2023-02-15,7,17264943.0,2738496,486,76769,4,,,
1775,Sudeste,RJ,,33,,,,2023-02-16,7,17264943.0,2740067,1571,76776,7,,,
1776,Sudeste,RJ,,33,,,,2023-02-17,7,17264943.0,2740730,663,76781,5,,,
1777,Sudeste,RJ,,33,,,,2023-02-18,7,17264943.0,2740730,0,76781,0,,,
1778,Sudeste,RJ,,33,,,,2023-02-19,8,17264943.0,2740730,0,76781,0,,,
1779,Sudeste,RJ,,33,,,,2023-02-20,8,17264943.0,2740730,0,76781,0,,,
1780,Sudeste,RJ,,33,,,,2023-02-21,8,17264943.0,2740730,0,76781,0,,,
1781,Sudeste,RJ,,33,,,,2023-02-22,8,17264943.0,2740730,0,76781,0,,,
1782,Sudeste,RJ,,33,,,,2023-02-23,8,17264943.0,2742697,1967,76803,22,,,
1783,Sudeste,RJ,,33,,,,2023-02-24,8,17264943.0,2744390,1693,76811,8,,,
1784,Sudeste,RJ,,33,,,,2023-02-25,8,17264943.0,2744390,0,76811,0,,,
1785,Sudeste,RJ,,33,,,,2023-02-26,9,17264943.0,2744390,0,76811,0,,,
1786,Sudeste,RJ,,33,,,,2023-02-27,9,17264943.0,2745792,1402,76817,6,,,
1787,Sudeste,RJ,,33,,,,2023-02-28,9,17264943.0,2748109,2317,76824,7,,,
1788,Sudeste,RJ,,33,,,,2023-03-01,9,17264943.0,2749661,1552,76833,9,,,
1789,Sudeste,RJ,,33,,,,2023-03-02,9,17264943.0,2751176,1515,76838,5,,,
1790,Sudeste,RJ,,33,,,,2023-03-03,9,17264943.0,2752662,1486,76844,6,,,
1791,Sudeste,RJ,,33,,,,2023-03-04,9,17264943.0,2754359,1697,76852,8,,,
1792,Sudeste,RJ,,33,,,,2023-03-05,10,17264943.0,2754359,0,76852,0,,,
1793,Sudeste,RJ,,33,,,,2023-03-06,10,17264943.0,2754359,0,76852,0,,,
1794,Sudeste,RJ,,33,,,,2023-03-07,10,17264943.0,2754359,0,76852,0,,,
1795,Sudeste,RJ,,33,,,,2023-03-08,10,17264943.0,2754359,0,76852,0,,,
1796,Sudeste,RJ,,33,,,,2023-03-09,10,17264943.0,2754359,0,76852,0,,,
1797,Sudeste,RJ,,33,,,,2023-03-10,10,17264943.0,2754359,0,76852,0,,,
1798,Sudeste,RJ,,33,,,,2023-03-11,10,17264943.0,2762341,7982,76904,52,,,
1799,Sudeste,RJ,,33,,,,2023-03-12,11,17264943.0,2762341,0,76904,0,,,
1800,Sudeste,RJ,,33,,,,2023-03-13,11,17264943.0,2762341,0,76904,0,,,
1801,Sudeste,RJ,,33,,,,2023-03-14,11,17264943.0,2762341,0,76904,0,,,
1802,Sudeste,RJ,,33,,,,2023-03-15,11,17264943.0,2762341,0,76904,0,,,
1803,Sudeste,RJ,,33,,,,2023-03-16,11,17264943.0,2762341,0,76904,0,,,
1804,Sudeste,RJ,,33,,,,2023-03-17,11,17264943.0,2762341,0,76904,0,,,
1805,Sudeste,RJ,,33,,,,2023-03-18,11,17264943.0,2770310,7969,76972,68,,,
1806,Sudeste,RJ,,33,,,,2023-03-19,12,17264943.0,2770310,0,76972,0,,,
1807,Sudeste,RJ,,33,,,,2023-03-20,12,17264943.0,2770310,0,76972,0,,,
1808,Sudeste,RJ,,33,,,,2023-03-21,12,17264943.0,2770310,0,76972,0,,,
1809,Sudeste,RJ,,33,,,,2023-03-22,12,17264943.0,2770310,0,76972,0,,,
1810,Sudeste,RJ,,33,,,,2023-03-23,12,17264943.0,2770310,0,76972,0,,,
1811,Sudeste,RJ,,33,,,,2023-03-24,12,17264943.0,2770310,0,76972,0,,,
1812,Sudeste,RJ,,33,,,,2023-03-25,12,17264943.0,2777480,7170,77020,48,,,
1813,Sudeste,RJ,,33,,,,2023-03-26,13,17264943.0,2777480,0,77020,0,,,
1814,Sudeste,RJ,,33,,,,2023-03-27,13,17264943.0,2777480,0,77020,0,,,
1815,Sudeste,RJ,,33,,,,2023-03-28,13,17264943.0,2777480,0,77020,0,,,
1816,Sudeste,RJ,,33,,,,2023-03-29,13,17264943.0,2777480,0,77020,0,,,
1817,Sudeste,RJ,,33,,,,2023-03-30,13,17264943.0,2777480,0,77020,0,,,
1818,Sudeste,RJ,,33,,,,2023-03-31,13,17264943.0,2777480,0,77020,0,,,
1819,Sudeste,RJ,,33,,,,2023-04-01,13,17264943.0,2783750,6270,77044,24,,,
1820,Sudeste,SP,,35,,,,2023-01-01,1,45919049.0,6315333,0,177411,0,,,
1821,Sudeste,SP,,35,,,,2023-01-02,1,45919049.0,6317683,2350,177439,28,,,
1822,Sudeste,SP,,35,,,,2023-01-03,1,45919049.0,6321788,4105,177487,48,,,
1823,Sudeste,SP,,35,,,,2023-01-04,1,45919049.0,6327470,5682,177572,85,,,
1824,Sudeste,SP,,35,,,,2023-01-05,1,45919049.0,6333749,6279,177615,43,,,
1825,Sudeste,SP,,35,,,,2023-01-06,1,45919049.0,6339283,5534,177693,78,,,
1826,Sudeste,SP,,35,,,,2023-01-07,1,45919049.0,6339283,0,177693,0,,,
1827,Sudeste,SP,,35,,,,2023-01-08,2,45919049.0,6339283,0,177693,0,,,
1828,Sudeste,SP,,35,,,,2023-01-09,2,45919049.0,6346096,6813,177740,47,,,
1829,Sudeste,SP,,35,,,,2023-01-10,2,45919049.0,6352526,6430,177740,0,,,
1830,Sudeste,SP,,35,,,,2023-01-11,2,45919049.0,6357566,5040,177740,0,,,
1831,Sudeste,SP,,35,,,,2023-01-12,2,45919049.0,6362607,5041,177740,0,,,
1832,Sudeste,SP,,35,,,,2023-01-13,2,45919049.0,6367148,4541,177740,0,,,
1833,Sudeste,SP,,35,,,,2023-01-14,2,45919049.0,6367148,0,177740,0,,,
1834,Sudeste,SP,,35,,,,2023-01-15,3,45919049.0,6367148,0,177740,0,,,
1835,Sudeste,SP,,35,,,,2023-01-16,3,45919049.0,6367148,0,177740,0,,,
1836,Sudeste,SP,,35,,,,2023-01-17,3,45919049.0,6377010,9862,177740,0,,,
1837,Sudeste,SP,,35,,,,2023-01-18,3,45919049.0,6377010,0,177740,0,,,
1838,Sudeste,SP,,35,,,,2023-01-19,3,45919049.0,6385729,8719,178149,409,,,
1839,Sudeste,SP,,35,,,,2023-01-20,3,45919049.0,6389460,3731,178178,29,,,
1840,Sudeste,SP,,35,,,,2023-01-21,3,45919049.0,6389460,0,178178,0,,,
1841,Sudeste,SP,,35,,,,2023-01-22,4,45919049.0,6389460,0,178178,0,,,
1842,Sudeste,SP,,35,,,,2023-01-23,4,45919049.0,6389460,0,178178,0,,,
1843,Sudeste,SP,,35,,,,2023-01-24,4,45919049.0,6398150,8690,178272,94,,,
1844,Sudeste,SP,,35,,,,2023-01-25,4,45919049.0,6401428,3278,178319,47,,,
1845,Sudeste,SP,,35,,,,2023-01-26,4,45919049.0,6403854,2426,178348,29,,,
1846,Sudeste,SP,,35,,,,2023-01-27,4,45919049.0,6403854,0,178348,0,,,
1847,Sudeste,SP,,35,,,,2023-01-28,4,45919049.0,6403854,0,178348,0,,,
1848,Sudeste,SP,,35,,,,2023-01-29,5,45919049.0,6403854,0,178348,0,,,
1849,Sudeste,SP,,35,,,,2023-01-30,5,45919049.0,6409826,5972,178428,80,,,
1850,Sudeste,SP,,35,,,,2023-01-31,5,45919049.0,6412507,2681,178475,47,,,
1851,Sudeste,SP,,35,,,,2023-02-01,5,45919049.0,6415059,2552,178532,57,,,
1852,Sudeste,SP,,35,,,,2023-02-02,5,45919049.0,6417480,2421,178565,33,,,
1853,Sudeste,SP,,35,,,,2023-02-03,5,45919049.0,6419637,2157,178608,43,,,
1854,Sudeste,SP,,35,,,,2023-02-04,5,45919049.0,6419637,0,178608,0,,,
1855,Sudeste,SP,,35,,,,2023-02-05,6,45919049.0,6419637,0,178608,0,,,
1856,Sudeste,SP,,35,,,,2023-02-06,6,45919049.0,6422005,2368,178640,32,,,
1857,Sudeste,SP,,35,,,,2023-02-07,6,45919049.0,6422005,0,178640,0,,,
1858,Sudeste,SP,,35,,,,2023-02-08,6,45919049.0,6426265,4260,178706,66,,,
1859,Sudeste,SP,,35,,,,2023-02-09,6,45919049.0,6428812,2547,178723,17,,,
1860,Sudeste,SP,,35,,,,2023-02-10,6,45919049.0,6431045,2233,178738,15,,,
1861,Sudeste,SP,,35,,,,2023-02-11,6,45919049.0,6431045,0,178738,0,,,
1862,Sudeste,SP,,35,,,,2023-02-12,7,45919049.0,6431045,0,178738,0,,,
1863,Sudeste,SP,,35,,,,2023-02-13,7,45919049.0,6433698,2653,178748,10,,,
1864,Sudeste,SP,,35,,,,2023-02-14,7,45919049.0,6435948,2250,178779,31,,,
1865,Sudeste,SP,,35,,,,2023-02-15,7,45919049.0,6438737,2789,178801,22,,,
1866,Sudeste,SP,,35,,,,2023-02-16,7,45919049.0,6441519,2782,178824,23,,,
1867,Sudeste,SP,,35,,,,2023-02-17,7,45919049.0,6444454,2935,178840,16,,,
1868,Sudeste,SP,,35,,,,2023-02-18,7,45919049.0,6444454,0,178840,0,,,
1869,Sudeste,SP,,35,,,,2023-02-19,8,45919049.0,6444454,0,178840,0,,,
1870,Sudeste,SP,,35,,,,2023-02-20,8,45919049.0,6444454,0,178840,0,,,
1871,Sudeste,SP,,35,,,,2023-02-21,8,45919049.0,6444454,0,178840,0,,,
1872,Sudeste,SP,,35,,,,2023-02-22,8,45919049.0,6448208,3754,178858,18,,,
1873,Sudeste,SP,,35,,,,2023-02-23,8,45919049.0,6449802,1594,178872,14,,,
1874,Sudeste,SP,,35,,,,2023-02-24,8,45919049.0,6452475,2673,178915,43,,,
1875,Sudeste,SP,,35,,,,2023-02-25,8,45919049.0,6452475,0,178915,0,,,
1876,Sudeste,SP,,35,,,,2023-02-26,9,45919049.0,6452475,0,178915,0,,,
1877,Sudeste,SP,,35,,,,2023-02-27,9,45919049.0,6457756,5281,178957,42,,,
1878,Sudeste,SP,,35,,,,2023-02-28,9,45919049.0,6461165,3409,178993,36,,,
1879,Sudeste,SP,,35,,,,2023-03-01,9,45919049.0,6464309,3144,179013,20,,,
1880,Sudeste,SP,,35,,,,2023-03-02,9,45919049.0,6466727,2418,179032,19,,,
1881,Sudeste,SP,,35,,,,2023-03-03,9,45919049.0,6469442,2715,179039,7,,,
1882,Sudeste,SP,,35,,,,2023-03-04,9,45919049.0,6469442,0,179039,0,,,
1883,Sudeste,SP,,35,,,,2023-03-05,10,45919049.0,6469442,0,179039,0,,,
1884,Sudeste,SP,,35,,,,2023-03-06,10,45919049.0,6469442,0,179039,0,,,
1885,Sudeste,SP,,35,,,,2023-03-07,10,45919049.0,6469442,0,179039,0,,,
1886,Sudeste,SP,,35,,,,2023-03-08,10,45919049.0,6469442,0,179039,0,,,
1887,Sudeste,SP,,35,,,,2023-03-09,10,45919049.0,6469442,0,179039,0,,,
1888,Sudeste,SP,,35,,,,2023-03-10,10,45919049.0,6469442,0,179039,0,,,
1889,Sudeste,SP,,35,,,,2023-03-11,10,45919049.0,6489494,20052,179176,137,,,
1890,Sudeste,SP,,35,,,,2023-03-12,11,45919049.0,6489494,0,179176,0,,,
1891,Sudeste,SP,,35,,,,2023-03-13,11,45919049.0,6489494,0,179176,0,,,
1892,Sudeste,SP,,35,,,,2023-03-14,11,45919049.0,6489494,0,179176,0,,,
1893,Sudeste,SP,,35,,,,2023-03-15,11,45919049.0,6489494,0,179176,0,,,
1894,Sudeste,SP,,35,,,,2023-03-16,11,45919049.0,6489494,0,179176,0,,,
1895,Sudeste,SP,,35,,,,2023-03-17,11,45919049.0,6489494,0,179176,0,,,
1896,Sudeste,SP,,35,,,,2023-03-18,11,45919049.0,6506733,17239,179297,121,,,
1897,Sudeste,SP,,35,,,,2023-03-19,12,45919049.0,6506733,0,179297,0,,,
1898,Sudeste,SP,,35,,,,2023-03-20,12,45919049.0,6506733,0,179297,0,,,
1899,Sudeste,SP,,35,,,,2023-03-21,12,45919049.0,6506733,0,179297,0,,,
1900,Sudeste,SP,,35,,,,2023-03-22,12,45919049.0,6506733,0,179297,0,,,
1901,Sudeste,SP,,35,,,,2023-03-23,12,45919049.0,6506733,0,179297,0,,,
1902,Sudeste,SP,,35,,,,2023-03-24,12,45919049.0,6506733,0,179297,0,,,
1903,Sudeste,SP,,35,,,,2023-03-25,12,45919049.0,6521546,14813,179388,91,,,
1904,Sudeste,SP,,35,,,,2023-03-26,13,45919049.0,6521546,0,179388,0,,,
1905,Sudeste,SP,,35,,,,2023-03-27,13,45919049.0,6521546,0,179388,0,,,
1906,Sudeste,SP,,35,,,,2023-03-28,13,45919049.0,6521546,0,179388,0,,,
1907,Sudeste,SP,,35,,,,2023-03-29,13,45919049.0,6521546,0,179388,0,,,
1908,Sudeste,SP,,35,,,,2023-03-30,13,45919049.0,6521546,0,179388,0,,,
1909,Sudeste,SP,,35,,,,2023-03-31,13,45919049.0,6521546,0,179388,0,,,
1910,Sudeste,SP,,35,,,,2023-04-01,13,45919049.0,6542929,21383,179552,164,,,
1911,Sul,PR,,41,,,,2023-01-01,1,11433957.0,2861213,0,45718,0,,,
1912,Sul,PR,,41,,,,2023-01-02,1,11433957.0,2863709,2496,45720,2,,,
1913,Sul,PR,,41,,,,2023-01-03,1,11433957.0,2865276,1567,45740,20,,,
1914,Sul,PR,,41,,,,2023-01-04,1,11433957.0,2867453,2177,45760,20,,,
1915,Sul,PR,,41,,,,2023-01-05,1,11433957.0,2869581,2128,45774,14,,,
1916,Sul,PR,,41,,,,2023-01-06,1,11433957.0,2871590,2009,45792,18,,,
1917,Sul,PR,,41,,,,2023-01-07,1,11433957.0,2873353,1763,45804,12,,,
1918,Sul,PR,,41,,,,2023-01-08,2,11433957.0,2873698,345,45805,1,,,
1919,Sul,PR,,41,,,,2023-01-09,2,11433957.0,2874116,418,45805,0,,,
1920,Sul,PR,,41,,,,2023-01-10,2,11433957.0,2889927,15811,45823,18,,,
1921,Sul,PR,,41,,,,2023-01-11,2,11433957.0,2891403,1476,45837,14,,,
1922,Sul,PR,,41,,,,2023-01-12,2,11433957.0,2893114,1711,45846,9,,,
1923,Sul,PR,,41,,,,2023-01-13,2,11433957.0,2895411,2297,45856,10,,,
1924,Sul,PR,,41,,,,2023-01-14,2,11433957.0,2896800,1389,45873,17,,,
1925,Sul,PR,,41,,,,2023-01-15,3,11433957.0,2897623,823,45874,1,,,
1926,Sul,PR,,41,,,,2023-01-16,3,11433957.0,2898613,990,45874,0,,,
1927,Sul,PR,,41,,,,2023-01-17,3,11433957.0,2900042,1429,45892,18,,,
1928,Sul,PR,,41,,,,2023-01-18,3,11433957.0,2900941,899,45898,6,,,
1929,Sul,PR,,41,,,,2023-01-19,3,11433957.0,2902250,1309,45902,4,,,
1930,Sul,PR,,41,,,,2023-01-20,3,11433957.0,2903031,781,45919,17,,,
1931,Sul,PR,,41,,,,2023-01-21,3,11433957.0,2904800,1769,45929,10,,,
1932,Sul,PR,,41,,,,2023-01-22,4,11433957.0,2904979,179,45929,0,,,
1933,Sul,PR,,41,,,,2023-01-23,4,11433957.0,2905057,78,45929,0,,,
1934,Sul,PR,,41,,,,2023-01-24,4,11433957.0,2905767,710,45934,5,,,
1935,Sul,PR,,41,,,,2023-01-25,4,11433957.0,2906407,640,45939,5,,,
1936,Sul,PR,,41,,,,2023-01-26,4,11433957.0,2907003,596,45947,8,,,
1937,Sul,PR,,41,,,,2023-01-27,4,11433957.0,2907588,585,45951,4,,,
1938,Sul,PR,,41,,,,2023-01-28,4,11433957.0,2908123,535,45957,6,,,
1939,Sul,PR,,41,,,,2023-01-29,5,11433957.0,2908234,111,45957,0,,,
1940,Sul,PR,,41,,,,2023-01-30,5,11433957.0,2908333,99,45958,1,,,
1941,Sul,PR,,41,,,,2023-01-31,5,11433957.0,2908910,577,45959,1,,,
1942,Sul,PR,,41,,,,2023-02-01,5,11433957.0,2909401,491,45962,3,,,
1943,Sul,PR,,41,,,,2023-02-02,5,11433957.0,2909845,444,45951,-11,,,
1944,Sul,PR,,41,,,,2023-02-03,5,11433957.0,2910220,375,45954,3,,,
1945,Sul,PR,,41,,,,2023-02-04,5,11433957.0,2910663,443,45957,3,,,
1946,Sul,PR,,41,,,,2023-02-05,6,11433957.0,2910776,113,45957,0,,,
1947,Sul,PR,,41,,,,2023-02-06,6,11433957.0,2910956,180,45957,0,,,
1948,Sul,PR,,41,,,,2023-02-07,6,11433957.0,2911352,396,45962,5,,,
1949,Sul,PR,,41,,,,2023-02-08,6,11433957.0,2911670,318,45966,4,,,
1950,Sul,PR,,41,,,,2023-02-09,6,11433957.0,2912213,543,45965,-1,,,
1951,Sul,PR,,41,,,,2023-02-10,6,11433957.0,2912736,523,45966,1,,,
1952,Sul,PR,,41,,,,2023-02-11,6,11433957.0,2913256,520,45973,7,,,
1953,Sul,PR,,41,,,,2023-02-12,7,11433957.0,2913392,136,45973,0,,,
1954,Sul,PR,,41,,,,2023-02-13,7,11433957.0,2913527,135,45973,0,,,
1955,Sul,PR,,41,,,,2023-02-14,7,11433957.0,2913709,182,45958,-15,,,
1956,Sul,PR,,41,,,,2023-02-15,7,11433957.0,2914069,360,45963,5,,,
1957,Sul,PR,,41,,,,2023-02-16,7,11433957.0,2914379,310,45959,-4,,,
1958,Sul,PR,,41,,,,2023-02-17,7,11433957.0,2914708,329,45961,2,,,
1959,Sul,PR,,41,,,,2023-02-18,7,11433957.0,2915047,339,45966,5,,,
1960,Sul,PR,,41,,,,2023-02-19,8,11433957.0,2915141,94,45966,0,,,
1961,Sul,PR,,41,,,,2023-02-20,8,11433957.0,2915184,43,45966,0,,,
1962,Sul,PR,,41,,,,2023-02-21,8,11433957.0,2915323,139,45967,1,,,
1963,Sul,PR,,41,,,,2023-02-22,8,11433957.0,2915407,84,45967,0,,,
1964,Sul,PR,,41,,,,2023-02-23,8,11433957.0,2915813,406,45969,2,,,
1965,Sul,PR,,41,,,,2023-02-24,8,11433957.0,2916310,497,45989,20,,,
1966,Sul,PR,,41,,,,2023-02-25,8,11433957.0,2916751,441,46004,15,,,
1967,Sul,PR,,41,,,,2023-02-26,9,11433957.0,2916869,118,46004,0,,,
1968,Sul,PR,,41,,,,2023-02-27,9,11433957.0,2916967,98,46004,0,,,
1969,Sul,PR,,41,,,,2023-02-28,9,11433957.0,2917442,475,46008,4,,,
1970,Sul,PR,,41,,,,2023-03-01,9,11433957.0,2917825,383,46013,5,,,
1971,Sul,PR,,41,,,,2023-03-02,9,11433957.0,2918153,328,46017,4,,,
1972,Sul,PR,,41,,,,2023-03-03,9,11433957.0,2918459,306,46018,1,,,
1973,Sul,PR,,41,,,,2023-03-04,9,11433957.0,2920177,1718,46022,4,,,
1974,Sul,PR,,41,,,,2023-03-05,10,11433957.0,2920177,0,46022,0,,,
1975,Sul,PR,,41,,,,2023-03-06,10,11433957.0,2920177,0,46022,0,,,
1976,Sul,PR,,41,,,,2023-03-07,10,11433957.0,2920177,0,46022,0,,,
1977,Sul,PR,,41,,,,2023-03-08,10,11433957.0,2920177,0,46022,0,,,
1978,Sul,PR,,41,,,,2023-03-09,10,11433957.0,2920177,0,46022,0,,,
1979,Sul,PR,,41,,,,2023-03-10,10,11433957.0,2920177,0,46022,0,,,
1980,Sul,PR,,41,,,,2023-03-11,10,11433957.0,2921941,1764,46033,11,,,
1981,Sul,PR,,41,,,,2023-03-12,11,11433957.0,2921941,0,46033,0,,,
1982,Sul,PR,,41,,,,2023-03-13,11,11433957.0,2921941,0,46033,0,,,
1983,Sul,PR,,41,,,,2023-03-14,11,11433957.0,2921941,0,46033,0,,,
1984,Sul,PR,,41,,,,2023-03-15,11,11433957.0,2921941,0,46033,0,,,
1985,Sul,PR,,41,,,,2023-03-16,11,11433957.0,2921941,0,46033,0,,,
1986,Sul,PR,,41,,,,2023-03-17,11,11433957.0,2921941,0,46033,0,,,
1987,Sul,PR,,41,,,,2023-03-18,11,11433957.0,2924042,2101,46051,18,,,
1988,Sul,PR,,41,,,,2023-03-19,12,11433957.0,2924042,0,46051,0,,,
1989,Sul,PR,,41,,,,2023-03-20,12,11433957.0,2924042,0,46051,0,,,
1990,Sul,PR,,41,,,,2023-03-21,12,11433957.0,2924042,0,46051,0,,,
1991,Sul,PR,,41,,,,2023-03-22,12,11433957.0,2924042,0,46051,0,,,
1992,Sul,PR,,41,,,,2023-03-23,12,11433957.0,2924042,0,46051,0,,,
